id6,5000СА70,2024-04-10,11.0,1.0
id6,5000СА70,2024-04-16,3.36,
id6,5000СА70,2024-04-29,177.0,
id7,9535РХ70,2024-04-05,4.0,
id7,9535РХ70,2024-04-07,0.0,
id7,9535РХ70,2024-04-10,1.0,
id7,9535РХ70,2024-04-14,7.0,
id7,9535РХ70,2024-04-15,2.0,
id7,9535РХ70,2024-04-21,0.02,
id8,0070РХ70,2024-04-04,23.56,3.0
id8,0070РХ70,2024-04-10,30.3,
id8,0070РХ70,2024-04-11,17.2,3.0
id8,0070РХ70,2024-04-18,3.2,
id8,0070РХ70,2024-04-25,1.0,
id8,0070РХ70,2024-04-27,11.7,2.0
id8,0070РХ70,2024-04-29,15.4,
id9,3344МР51,2024-04-04,0,
id9,3344МР51,2024-04-10,0,
id9,3344МР51,2024-04-11,0,2.0
id9,3344МР51,2024-04-16,0,
id9,3344МР51,2024-04-18,0,
id9,3344МР51,2024-04-25,0,
id10,1610МР51,2024-04-01,22.0,
id10,1610МР51,2024-04-03,25.0,1.0
id10,1610МР51,2024-04-04,8.4,
id10,1610МР51,2024-04-11,6.0,
id10,1610МР51,2024-04-17,13.0,
id10,1610МР51,2024-04-18,40.0,2.0
id10,1610МР51,2024-04-19,6.62,
id10,1610МР51,2024-04-20,2.0,
id10,1610МР51,2024-04-21,13.0,
id10,1610МР51,2024-04-24,370.12,
id11,0061РХ70,2024-04-01,0,3.0
id11,0061РХ70,2024-04-05,6.92,
id11,0061РХ70,2024-04-08,3.13,
id11,0061РХ70,2024-04-10,30.0,
id11,0061РХ70,2024-04-16,1.0,2.0
id11,0061РХ70,2024-04-22,3.41,
id11,0061РХ70,2024-04-29,2.1,
id11,0061РХ70,2024-04-30,18.56,1.0
id11,0061РХ70,2024-04-30,0,
id12,0690РХ70,2024-04-08,1.6,
id12,0690РХ70,2024-04-12,11.0,2.0
id12,0690РХ70,2024-04-19,4.0,1.0
id12,0690РХ70,2024-04-24,1.0,
id13,0693РХ70,2024-04-01,0,
id13,0693РХ70,2024-04-03,0,1.0
id13,0693РХ70,2024-04-04,0,1.0
id13,0693РХ70,2024-04-11,0,
id13,0693РХ70,2024-04-17,0,
id13,0693РХ70,2024-04-18,0,1.0
id13,0693РХ70,2024-04-19,0,2.0
id13,0693РХ70,2024-04-20,0,
id13,0693РХ70,2024-04-21,0,
id13,0693РХ70,2024-04-24,0,1.0
id14,0694РХ70,2024-04-04,9.0,
id14,0694РХ70,2024-04-08,23.0,
id14,0694РХ70,2024-04-09,42.0,2.0
id14,0694РХ70,2024-04-10,32.0,1.0
id14,0694РХ70,2024-04-17,31.0,
id14,0694РХ70,2024-04-18,27.0,3.0
id14,0694РХ70,2024-04-19,14.0,1.0
id14,0694РХ70,2024-04-20,10.16,
id14,0694РХ70,2024-04-25,13.0,2.0
id14,0694РХ70,2024-04-26,37.0,1.0
id14,0694РХ70,2024-04-27,112.0,4.0
id15,0696РХ70,2024-04-05,6.0,
id15,0696РХ70,2024-04-07,18.15,
id15,0696РХ70,2024-04-10,27.75,
id15,0696РХ70,2024-04-14,10.0,
id15,0696РХ70,2024-04-15,32.0,
id15,0696РХ70,2024-04-21,40.56,
id15,0696РХ70,2024-04-24,6.1,
id16,0699РХ70,2024-04-01,6.42,
id16,0699РХ70,2024-04-05,9.48,1.0
id16,0699РХ70,2024-04-13,30.0,2.0
id16,0699РХ70,2024-04-21,9.05,1.0
id16,0699РХ70,2024-04-28,20.4,1.0
id17,5007СА70,2024-04-01,30.65,
id17,5007СА70,2024-04-03,9.81,
id17,5007СА70,2024-04-04,19.41,1.0
id17,5007СА70,2024-04-05,9.0,
id17,5007СА70,2024-04-08,164.0,1.0
id17,5007СА70,2024-04-09,159.0,2.0
id17,5007СА70,2024-04-11,0.0,
id17,5007СА70,2024-04-12,10.0,
id17,5007СА70,2024-04-14,38.0,
id17,5007СА70,2024-04-15,9.0,
id17,5007СА70,2024-04-18,39.16,1.0
id17,5007СА70,2024-04-19,10.0,
id17,5007СА70,2024-04-21,50.42,
id17,5007СА70,2024-04-23,30.52,1.0
id17,5007СА70,2024-04-25,22.19,
id17,5007СА70,2024-04-26,9.0,
id17,5007СА70,2024-04-28,10.09,
id18,5610СА70,2024-04-01,92.0,
id18,5610СА70,2024-04-02,69.0,
id18,5610СА70,2024-04-03,1136.0,4.0
id18,5610СА70,2024-04-04,105.0,
id18,5610СА70,2024-04-05,65.0,
id18,5610СА70,2024-04-10,98.42,
id18,5610СА70,2024-04-12,76.0,1.0
id18,5610СА70,2024-04-15,103.61,
id18,5610СА70,2024-04-20,85.64,
id18,5610СА70,2024-04-23,7.46,
id18,5610СА70,2024-04-26,97.0,
id18,5610СА70,2024-04-27,93.0,
id18,5610СА70,2024-04-28,52.0,
id18,5610СА70,2024-04-29,423.0,
id19,9065СА70,2024-04-01,8.0,
id19,9065СА70,2024-04-05,18.15,1.0
id19,9065СА70,2024-04-10,29.75,2.0
id19,9065СА70,2024-04-18,10.0,
id19,9065СА70,2024-04-20,32.0,
id19,9065СА70,2024-04-25,45.0,4.0
id19,9065СА70,2024-04-30,6.1,
id20,4036ТА69,2024-04-06,103.28,1.0
id20,4036ТА69,2024-04-08,18.2,
id20,4036ТА69,2024-04-12,19.41,
id20,4036ТА69,2024-04-19,10.34,1.0
id20,4036ТА69,2024-04-25,32.0,
id20,4036ТА69,2024-04-26,78.96,1.0
id20,4036ТА69,2024-04-30,37.31,1.0
id21,6909РВ70,2024-04-01,10.0,
id21,6909РВ70,2024-04-08,17.0,
id21,6909РВ70,2024-04-11,32.0,1.0
id21,6909РВ70,2024-04-12,6.0,
id21,6909РВ70,2024-04-13,3.15,
id21,6909РВ70,2024-04-16,31.0,
id21,6909РВ70,2024-04-17,15.0,
id21,6909РВ70,2024-04-18,55.0,1.0
id21,6909РВ70,2024-04-21,60.0,
id21,6909РВ70,2024-04-24,71.0,1.0
id21,6909РВ70,2024-04-25,82.0,2.0
id21,6909РВ70,2024-04-26,131.0,3.0
id21,6909РВ70,2024-04-27,0.0,
id22,0060РХ70,2024-04-01,31.25,
id22,0060РХ70,2024-04-01,98.15,2.0
id22,0060РХ70,2024-04-03,95.63,3.0
id22,0060РХ70,2024-04-10,2.36,
id22,0060РХ70,2024-04-18,7.0,
id22,0060РХ70,2024-04-26,8.0,
id22,0060РХ70,2024-04-28,56.51,1.0
id22,0060РХ70,2024-04-29,15.56,1.0
id22,0060РХ70,2024-04-30,11.75,
id23,6333ТА69,2024-04-01,286.0,4.0
id23,6333ТА69,2024-04-11,49.0,
id23,6333ТА69,2024-04-12,6.0,
id23,6333ТА69,2024-04-15,5.0,
id23,6333ТА69,2024-04-18,28.0,
id23,6333ТА69,2024-04-19,268.0,1.0
id23,6333ТА69,2024-04-20,7.0,
id23,6333ТА69,2024-04-23,54.0,
id23,6333ТА69,2024-04-24,14.0,
id23,6333ТА69,2024-04-25,22.0,
id23,6333ТА69,2024-04-26,355.0,3.0
id23,6333ТА69,2024-04-27,26.0,
id23,6333ТА69,2024-04-28,15.69,
id23,6333ТА69,2024-04-30,46.0,2.0
id24,0690РХ70,2024-04-01,291.0,2.0
id24,0690РХ70,2024-04-14,412.26,
id24,0690РХ70,2024-04-15,9.0,
id24,0690РХ70,2024-04-22,3.0,
id24,0690РХ70,2024-04-25,22.0,
id24,0690РХ70,2024-04-27,33.0,
id24,0690РХ70,2024-04-29,43.0,
id24,0690РХ70,
id24,0690РХ70,
id24,0690РХ70,
id24,0690РХ70,
id25,6334ТА69,2024-04-01,30.53,2.0
id25,6334ТА69,2024-04-03,8.0,
id25,6334ТА69,2024-04-04,19.41,1.0
id25,6334ТА69,2024-04-05,9.0,
id25,6334ТА69,2024-04-08,164.0,1.0
id25,6334ТА69,2024-04-09,159.0,3.0
id25,6334ТА69,2024-04-11,0.51,
id25,6334ТА69,2024-04-12,10.0,
id25,6334ТА69,2024-04-14,38.0,
id25,6334ТА69,2024-04-15,9.0,
id25,6334ТА69,2024-04-18,125.41,1.0
id25,6334ТА69,2024-04-19,10.0,
id25,6334ТА69,2024-04-21,20.0,
id25,6334ТА69,2024-04-22,203.85,3.0
id25,6334ТА69,2024-04-23,30.52,
id25,6334ТА69,2024-04-25,68.96,2.0
id25,6334ТА69,2024-04-27,12.54,
id25,6334ТА69,2024-04-30,29.95,1.0
id26,6346ТА69,2024-04-06,15.58,
id26,6346ТА69,2024-04-11,18.0,
id26,6346ТА69,2024-04-14,30.0,1.0
id26,6346ТА69,2024-04-23,21.0,
id26,6346ТА69,2024-04-26,13.43,
id26,6346ТА69,2024-04-18,0,1.0
id26,6346ТА69,2024-04-20,0,
id26,6346ТА69,2024-04-23,0,
id26,6346ТА69,2024-04-26,0,
id26,6346ТА69,2024-04-28,0,1.0
id26,6346ТА69,2024-04-30,0,
id27,0355ТА69,2024-04-02,29.58,
id27,0355ТА69,2024-04-10,24.36,
id27,0355ТА69,2024-04-18,30.0,
id27,0355ТА69,2024-04-23,26.0,1.0
id27,0355ТА69,2024-04-26,15.42,
id28,0066РХ70,2024-04-01,400.13,4.0
id28,0066РХ70,2024-04-02,934.0,
id28,0066РХ70,2024-04-03,276.5,
id28,0066РХ70,2024-04-04,241.0,3.0
id28,0066РХ70,2024-04-05,367.0,
id28,0066РХ70,2024-04-06,201.1,
id28,0066РХ70,2024-04-07,351.16,1.0
id28,0066РХ70,2024-04-08,401.0,
id28,0066РХ70,2024-04-09,365.12,
id28,0066РХ70,2024-04-10,269.0,
id28,0066РХ70,2024-04-11,453.0,
id28,0066РХ70,2024-04-12,198.0,
id28,0066РХ70,2024-04-13,204.62,
id28,0066РХ70,2024-04-15,357.12,
id28,0066РХ70,2024-04-16,412.02,
id28,0066РХ70,2024-04-17,193.36,
id28,0066РХ70,2024-04-18,254.96,
id28,0066РХ70,2024-04-19,369.16,5.0
id28,0066РХ70,2024-04-20,296.0,
id28,0066РХ70,2024-04-21,254.0,2.0
id28,0066РХ70,2024-04-22,184.37,
id28,0066РХ70,2024-04-23,284.36,
id28,0066РХ70,2024-04-24,155.0,3.0
id28,0066РХ70,2024-04-25,369.15,
id28,0066РХ70,2024-04-26,261.0,
id28,0066РХ70,2024-04-27,320.0,2.0
id28,0066РХ70,2024-04-28,386.0,
id28,0066РХ70,2024-04-29,248.0,1.0
id28,0066РХ70,2024-04-30,294.0,
id29,9534РХ70,2024-04-22,251.01,
id29,9534РХ70,2024-04-23,458.35,1.0
id29,9534РХ70,2024-04-24,260.0,
id30,4070РВ70,2024-04-01,20.0,2.0
id30,4070РВ70,2024-04-02,18.9,
id30,4070РВ70,2024-04-03,21.0,1.0
id30,4070РВ70,2024-04-04,26.19,
id30,4070РВ70,2024-04-10,15.0,1.0
id30,4070РВ70,2024-04-13,22.0,
id30,4070РВ70,2024-04-18,56.36,2.0
id30,4070РВ70,2024-04-25,55.0,
id30,4070РВ70,2024-04-28,13.0,1.0
id30,4070РВ70,2024-04-29,24.0,
id30,4070РВ70,2024-04-30,32.56,3.0
id31,0675РХ70,2024-04-01,15.04,1.0
id31,0675РХ70,2024-04-04,18.96,
id31,0675РХ70,2024-04-06,23.0,
id31,0675РХ70,2024-04-08,18.15,1.0
id31,0675РХ70,2024-04-12,17.41,
id31,0675РХ70,2024-04-19,10.34,
id31,0675РХ70,2024-04-25,32.0,1.0
id31,0675РХ70,2024-04-26,47.0,1.0
id31,0675РХ70,2024-04-30,8.1,
id32,4069РВ70,2024-04-02,0,2.0
id32,4069РВ70,2024-04-05,0,
id32,4069РВ70,2024-04-07,0,
id32,4069РВ70,2024-04-10,0,4.0
id32,4069РВ70,2024-04-14,0,
id32,4069РВ70,2024-04-16,0,2.0
id32,4069РВ70,2024-04-20,0,
id32,4069РВ70,2024-04-25,0,3.0
id32,4069РВ70,2024-04-26,0,
id32,4069РВ70,2024-04-30,0,1.0
id33,3117РХ70,2024-04-07,0,
id33,3117РХ70,2024-04-10,0,3.0
id33,3117РХ70,2024-04-14,0,2.0
id33,3117РХ70,2024-04-26,0,2.0
id34,0033РВ70,2024-04-02,0,
id34,0033РВ70,2024-04-26,0,
id34,0033РВ70,2024-04-27,0,3.0
id35,7070РВ70,2024-04-01,256.0,
id35,7070РВ70,2024-04-05,236.63,3.0
id35,7070РВ70,2024-04-09,284.12,
id35,7070РВ70,2024-04-11,39.0,
id35,7070РВ70,2024-04-12,98.6,1.0
id35,7070РВ70,2024-04-13,48.26,1.0
id35,7070РВ70,2024-04-15,68.96,1.0
id35,7070РВ70,2024-04-17,26.96,1.0
id35,7070РВ70,2024-04-18,28.0,
id35,7070РВ70,2024-04-19,202.0,2.0
id35,7070РВ70,2024-04-20,49.3,
id35,7070РВ70,2024-04-23,54.0,
id35,7070РВ70,2024-04-24,19.2,
id35,7070РВ70,2024-04-25,46.12,
id35,7070РВ70,2024-04-26,236.0,3.0
id35,7070РВ70,2024-04-27,26.0,
id35,7070РВ70,2024-04-28,36.9,
id35,7070РВ70,2024-04-30,46.0,4.0
id36,5095РУ70,2024-04-01,22.0,2.0
id36,5095РУ70,2024-04-02,51.0,1.0
id36,5095РУ70,2024-04-05,36.0,
id36,5095РУ70,2024-04-07,10.0,
id36,5095РУ70,2024-04-08,4.0,
id36,5095РУ70,2024-04-09,17.0,
id36,5095РУ70,2024-04-10,42.0,1.0
id36,5095РУ70,2024-04-12,41.0,
id36,5095РУ70,2024-04-13,10.0,1.0
id36,5095РУ70,2024-04-14,6.0,
id36,5095РУ70,2024-04-17,26.0,1.0
id36,5095РУ70,2024-04-19,1.15,
id36,5095РУ70,2024-04-21,13.0,2.0
id36,5095РУ70,2024-04-25,17.0,
id36,5095РУ70,2024-04-28,6.0,1.0
id37,0496РВ70,2024-04-02,14.0,1.0
id37,0496РВ70,2024-04-10,24.0,
id37,0496РВ70,2024-04-18,16.0,
id37,0496РВ70,2024-04-26,26.0,
id37,0496РВ70,2024-04-27,38.03,2.0
id38,0316РВ70,2024-04-01,0,
id38,0316РВ70,2024-04-02,0,
id38,0316РВ70,2024-04-05,0,
id38,0316РВ70,2024-04-07,0,
id38,0316РВ70,2024-04-08,0,
id38,0316РВ70,2024-04-09,0,
id38,0316РВ70,2024-04-10,0,
id38,0316РВ70,2024-04-12,0,
id38,0316РВ70,2024-04-13,0,
id38,0316РВ70,2024-04-14,0,
id38,0316РВ70,2024-04-17,0,
id38,0316РВ70,2024-04-19,0,
id38,0316РВ70,2024-04-21,0,
id38,0316РВ70,2024-04-25,0,
id38,0316РВ70,2024-04-28,0,
id39,0317РВ70,2024-04-02,0,
id39,0317РВ70,2024-04-13,0,
id39,0317РВ70,2024-04-15,0,
id39,0317РВ70,2024-04-17,0,
id39,0317РВ70,2024-04-18,0,
id39,0317РВ70,2024-04-26,0,
id39,0317РВ70,2024-04-27,0,
id40,5507ТО69,2024-04-01,30.53,
id40,5507ТО69,2024-04-03,8.0,
id40,5507ТО69,2024-04-04,19.41,
id40,5507ТО69,2024-04-05,9.8,
id40,5507ТО69,2024-04-08,113.36,2.0
id40,5507ТО69,2024-04-09,98.6,
id40,5507ТО69,2024-04-11,0.0,
id40,5507ТО69,2024-04-12,10.0,
id40,5507ТО69,2024-04-13,11.04,
id40,5507ТО69,2024-04-14,38.08,
id40,5507ТО69,2024-04-15,9.0,
id40,5507ТО69,2024-04-18,36.12,
id40,5507ТО69,2024-04-19,10.0,
id40,5507ТО69,2024-04-21,20.0,
id40,5507ТО69,2024-04-23,30.52,
id40,5507ТО69,2024-04-25,46.36,
id40,5507ТО69,2024-04-27,12.54,
id41,5541ТО69,2024-04-01,30.53,
id41,5541ТО69,2024-04-03,10.36,
id41,5541ТО69,2024-04-04,19.41,
id41,5541ТО69,2024-04-05,9.07,
id41,5541ТО69,2024-04-08,189.0,
id41,5541ТО69,2024-04-09,98.3,
id41,5541ТО69,2024-04-11,36.3,
id41,5541ТО69,2024-04-12,10.0,
id41,5541ТО69,2024-04-14,38.0,
id41,5541ТО69,2024-04-15,9.0,
id41,5541ТО69,2024-04-18,125.41,
id41,5541ТО69,2024-04-19,10.0,
id41,5541ТО69,2024-04-21,20.0,
id41,5541ТО69,2024-04-22,203.85,
id41,5541ТО69,2024-04-23,30.52,
id41,5541ТО69,2024-04-25,68.07,
id41,5541ТО69,2024-04-27,58.3,
id41,5541ТО69,2024-04-30,29.95,
id42,С770РА69,2024-04-02,15.36,
id42,С770РА69,2024-04-04,71.0,2.0
id42,С770РА69,2024-04-06,202.0,
id42,С770РА69,2024-04-07,267.0,2.0
id42,С770РА69,2024-04-08,362.0,3.0
id42,С770РА69,2024-04-09,279.0,
id42,С770РА69,2024-04-10,79.0,1.0
id42,С770РА69,2024-04-12,15.0,
id42,С770РА69,2024-04-19,5.98,1.0
id42,С770РА69,2024-04-23,4.01,
id42,С770РА69,2024-04-26,60.0,1.0
id42,С770РА69,2024-04-28,705.0,4.0
id42,С770РА69,2024-04-30,789.0,4.0
id43,7350ОН57,2024-04-02,0,
id43,7350ОН57,2024-04-10,0,
id43,7350ОН57,2024-04-18,0,
id43,7350ОН57,2024-04-26,0,
id43,7350ОН57,2024-04-27,0,
id44,Б/Н,2024-04-05,236.63,
id44,Б/Н,2024-04-09,284.12,
id44,Б/Н,2024-04-11,39.0,
id44,Б/Н,2024-04-12,98.6,
id44,Б/Н,2024-04-13,48.26,
id44,Б/Н,2024-04-15,68.96,
id44,Б/Н,2024-04-17,26.96,
id44,Б/Н,2024-04-18,28.0,
id44,Б/Н,2024-04-19,202.0,
id44,Б/Н,2024-04-20,49.3,
id44,Б/Н,2024-04-23,54.0,
id44,Б/Н,2024-04-24,19.26,
id44,Б/Н,2024-04-25,46.12,
id44,Б/Н,2024-04-26,236.0,2.0
id44,Б/Н,2024-04-29,15.35,
id45,6060СВ70,2024-04-04,56.0,1.0
id45,6060СВ70,2024-04-07,1.0,
id45,6060СВ70,2024-04-17,4.0,
id45,6060СВ70,2024-04-28,7.0,
id46,Б/Н,2024-04-01,30.53,
id46,Б/Н,2024-04-03,10.36,
id46,Б/Н,2024-04-04,26.3,1.0
id46,Б/Н,2024-04-05,9.07,
id46,Б/Н,2024-04-08,126.1,1.0
id46,Б/Н,2024-04-10,98.3,
id46,Б/Н,2024-04-11,36.3,
id46,Б/Н,2024-04-12,10.0,
id46,Б/Н,2024-04-14,38.09,
id46,Б/Н,2024-04-15,9.0,
id46,Б/Н,2024-04-18,125.41,
id46,Б/Н,2024-04-19,10.0,
id46,Б/Н,2024-04-21,38.0,
id46,Б/Н,2024-04-22,203.85,1.0
id46,Б/Н,2024-04-23,30.52,
id46,Б/Н,2024-04-25,68.07,1.0
id46,Б/Н,2024-04-27,58.3,
id46,Б/Н,2024-04-30,29.95,
id47,6710СА70,2024-04-04,56.0,2.0
id47,6710СА70,2024-04-07,14.04,
id47,6710СА70,2024-04-10,21.56,
id47,6710СА70,2024-04-15,13.45,1.0
id47,6710СА70,2024-04-17,4.0,
id47,6710СА70,2024-04-28,7.0,
id47,6710СА70,2024-04-30,18.95,1.0
id48,6700СА70,2024-04-01,8.16,
id48,6700СА70,2024-04-10,21.56,1.0
id48,6700СА70,2024-04-15,15.63,
id48,6700СА70,2024-04-17,36.1,3.0
id48,6700СА70,2024-04-28,27.6,2.0
id48,6700СА70,2024-04-30,18.95,
id49,6719СА70,2024-04-06,19.54,1.0
id49,6719СА70,2024-04-11,18.0,
id49,6719СА70,2024-04-14,30.0,1.0
id49,6719СА70,2024-04-23,21.0,1.0
id50,6701СА70,2024-04-02,17.0,
id50,6701СА70,2024-04-26,40.0,
id50,6701СА70,2024-04-27,41.0,2.0
id51,Х331ТА799,2024-04-01,256.0,2.0
id51,Х331ТА799,2024-04-05,236.63,2.0
id51,Х331ТА799,2024-04-09,284.12,
id51,Х331ТА799,2024-04-11,39.0,1.0
id51,Х331ТА799,2024-04-12,98.6,
id51,Х331ТА799,2024-04-13,48.23,1.0
id51,Х331ТА799,2024-04-15,68.96,1.0
id51,Х331ТА799,2024-04-17,26.96,
id51,Х331ТА799,2024-04-18,28.0,
id51,Х331ТА799,2024-04-19,202.0,2.0
id51,Х331ТА799,2024-04-20,49.3,
id51,Х331ТА799,2024-04-21,48.0,
id51,Х331ТА799,2024-04-23,54.0,1.0
id51,Х331ТА799,2024-04-24,19.2,
id51,Х331ТА799,2024-04-25,46.12,
id51,Х331ТА799,2024-04-26,236.0,2.0
id51,Х331ТА799,2024-04-27,26.0,
id51,Х331ТА799,2024-04-28,36.9,1.0
id51,Х331ТА799,2024-04-30,46.0,
id51,Х331ТА799,2024-04-29,0,
id51,Х331ТА799,2024-04-30,0,
id52,Т906НТ170,2024-04-01,389.41,5.0
id52,Т906НТ170,2024-04-02,325.0,
id52,Т906НТ170,2024-04-03,279.0,2.0
id52,Т906НТ170,2024-04-04,241.0,3.0
id52,Т906НТ170,2024-04-05,367.0,
id52,Т906НТ170,2024-04-06,268.36,1.0
id52,Т906НТ170,2024-04-07,351.16,1.0
id52,Т906НТ170,2024-04-08,321.14,1.0
id52,Т906НТ170,2024-04-09,365.12,1.0
id52,Т906НТ170,2024-04-10,269.0,
id52,Т906НТ170,2024-04-11,423.35,
id52,Т906НТ170,2024-04-12,234.64,
id52,Т906НТ170,2024-04-13,204.62,2.0
id52,Т906НТ170,2024-04-15,357.12,
id52,Т906НТ170,2024-04-16,412.02,
id52,Т906НТ170,2024-04-17,298.36,3.0
id52,Т906НТ170,2024-04-18,254.96,
id52,Т906НТ170,2024-04-19,369.16,
id52,Т906НТ170,2024-04-20,296.0,1.0
id52,Т906НТ170,2024-04-21,295.36,1.0
id52,Т906НТ170,2024-04-22,210.47,1.0
id52,Т906НТ170,2024-04-23,284.36,1.0
id52,Т906НТ170,2024-04-24,255.12,
id52,Т906НТ170,2024-04-25,258.12,3.0
id52,Т906НТ170,2024-04-26,261.0,
id52,Т906НТ170,2024-04-27,329.0,
id52,Т906НТ170,2024-04-28,192.36,
id52,Т906НТ170,2024-04-29,248.0,
id52,Т906НТ170,2024-04-30,294.0,
id53,Х064СУ170,2024-04-05,10.76,
id53,Х064СУ170,2024-04-06,16.0,1.0
id54,В135ОО170,2024-04-07,8.0,
id54,В135ОО170,2024-04-10,134.0,2.0
id54,В135ОО170,2024-04-14,21.36,1.0
id54,В135ОО170,2024-04-25,404.0,1.0
id54,В135ОО170,2024-04-26,355.0,3.0
id54,В135ОО170,2024-04-30,38.0,1.0
id55,Е015НН190,2024-04-06,15.53,1.0
id55,Е015НН190,2024-04-11,12.02,
id55,Е015НН190,2024-04-14,21.45,1.0
id55,Е015НН190,2024-04-23,21.65,1.0
id56,К449ОК190,2024-04-01,268.53,
id56,К449ОК190,2024-04-04,77.0,
id56,К449ОК190,2024-04-05,681.31,
id56,К449ОК190,2024-04-06,202.0,
id56,К449ОК190,2024-04-07,275.0,1.0
id56,К449ОК190,2024-04-08,384.0,
id56,К449ОК190,2024-04-09,279.0,
id56,К449ОК190,2024-04-10,79.0,1.0
id56,К449ОК190,2024-04-12,15.0,
id56,К449ОК190,2019-04-15,579.13,
id56,К449ОК190,2024-04-18,694.0,1.0
id56,К449ОК190,2024-04-19,10.4,
id56,К449ОК190,2024-04-20,176.0,
id56,К449ОК190,2024-04-23,236.16,
id56,К449ОК190,2024-04-26,60.0,
id56,К449ОК190,2024-04-28,789.0,
id56,К449ОК190,2024-04-29,396.12,1.0
id56,К449ОК190,2024-04-30,800.0,
id57,А593АС761,2024-04-06,166.13,
id57,А593АС761,2024-04-10,79.0,3.0
id57,А593АС761,2024-04-12,15.0,
id57,А593АС761,2024-04-26,60.0,2.0
id57,А593АС761,2024-04-09,0,1.0
id57,А593АС761,2024-04-10,0,
id57,А593АС761,2024-04-12,0,
id57,А593АС761,2024-04-19,0,
id57,А593АС761,2024-04-24,0,2.0
id57,А593АС761,2024-04-25,0,
id57,А593АС761,2024-04-26,0,
id57,А593АС761,2024-04-28,0,3.0
id57,А593АС761,2024-04-30,0,1.0
id58,0905КН39,2024-04-01,8.16,
id58,0905КН39,2024-04-03,45.67,
id58,0905КН39,2024-04-08,21.36,
id58,0905КН39,2024-04-10,21.56,
id58,0905КН39,2024-04-15,15.63,1.0
id58,0905КН39,2024-04-17,35.1,
id58,0905КН39,2024-04-28,27.6,
id58,0905КН39,2024-04-30,18.92,
id59,Н976СА39,2024-04-04,3.8,1.0
id59,Н976СА39,2024-04-10,10.2,1.0
id59,Н976СА39,2024-04-11,45.0,2.0
id59,Н976СА39,2024-04-16,18.8,1.0
id59,Н976СА39,2024-04-18,2.2,
id59,Н976СА39,2024-04-25,1.0,
id60,0914КН39,2024-04-01,21.0,1.0
id60,0914КН39,2024-04-02,50.63,3.0
id60,0914КН39,2024-04-05,2.0,
id60,0914КН39,2024-04-07,10.0,
id60,0914КН39,2024-04-08,12.45,1.0
id60,0914КН39,2024-04-09,15.0,2.0
id60,0914КН39,2024-04-10,12.02,
id60,0914КН39,2024-04-12,35.13,2.0
id60,0914КН39,2024-04-13,10.0,
id60,0914КН39,2024-04-14,6.0,
id60,0914КН39,2024-04-17,46.0,3.0
