id11,0061РХ70,2024-04-20,35.22
id11,0061РХ70,2024-04-22,3.5
id11,0061РХ70,2024-04-29,2.1
id11,0061РХ70,2024-04-30,18.56
id12,0690РХ70,2024-04-08,0
id12,0690РХ70,2024-04-12,0
id12,0690РХ70,2024-04-19,0
id12,0690РХ70,2024-04-24,0
id13,0693РХ70,2024-04-01,12.0
id13,0693РХ70,2024-04-03,19.0
id13,0693РХ70,2024-04-04,4.0
id13,0693РХ70,2024-04-11,6.0
id13,0693РХ70,2024-04-17,13.0
id13,0693РХ70,2024-04-18,40.0
id13,0693РХ70,2024-04-19,4.0
id13,0693РХ70,2024-04-20,2.0
id13,0693РХ70,2024-04-21,10.0
id13,0693РХ70,2024-04-24,36.0
id14,0694РХ70,2024-04-04,8.0
id14,0694РХ70,2024-04-08,0
id14,0694РХ70,2024-04-09,0
id14,0694РХ70,2024-04-10,0
id14,0694РХ70,2024-04-17,0
id14,0694РХ70,2024-04-18,0
id14,0694РХ70,2024-04-19,0
id14,0694РХ70,2024-04-20,0
id14,0694РХ70,2024-04-25,0
id14,0694РХ70,2024-04-26,0
id14,0694РХ70,2024-04-27,0
id15,0696РХ70,2024-04-05,6.0
id15,0696РХ70,2024-04-07,18.15
id15,0696РХ70,2024-04-10,27.75
id15,0696РХ70,2024-04-14,10.0
id15,0696РХ70,2024-04-15,32.0
id15,0696РХ70,2024-04-21,45.0
id15,0696РХ70,2024-04-24,6.1
id16,0699РХ70,2024-04-01,6.92
id16,0699РХ70,2024-04-05,3.13
id16,0699РХ70,2024-04-13,30.0
id16,0699РХ70,2024-04-21,9.05
id16,0699РХ70,2024-04-28,20.4
id17,5007СА70,2024-04-01,30.65
id17,5007СА70,2024-04-03,9.81
id17,5007СА70,2024-04-04,19.41
id17,5007СА70,2024-04-05,9.0
id17,5007СА70,2024-04-08,164.0
id17,5007СА70,2024-04-09,159.0
id17,5007СА70,2024-04-11,0.0
id17,5007СА70,2024-04-12,10.0
id17,5007СА70,2024-04-14,38.0
id17,5007СА70,2024-04-15,9.0
id17,5007СА70,2024-04-18,0.0
id17,5007СА70,2024-04-19,10.0
id17,5007СА70,2024-04-21,50.42
id17,5007СА70,2024-04-23,30.52
id17,5007СА70,2024-04-25,22.19
id17,5007СА70,2024-04-26,9.0
id17,5007СА70,2024-04-28,0
id18,5610СА70,2024-04-01,0
id18,5610СА70,2024-04-02,0
id18,5610СА70,2024-04-03,0
id18,5610СА70,2024-04-04,0
id18,5610СА70,2024-04-05,0
id18,5610СА70,2024-04-10,0
id18,5610СА70,2024-04-12,0
id18,5610СА70,2024-04-15,0
id18,5610СА70,2024-04-20,0
id18,5610СА70,2024-04-23,0
id18,5610СА70,2024-04-26,0
id18,5610СА70,2024-04-27,0
id18,5610СА70,2024-04-28,0
id18,5610СА70,2024-04-29,0
id19,9065СА70,2024-04-01,8.0
id19,9065СА70,2024-04-05,18.15
id19,9065СА70,2024-04-10,29.75
id19,9065СА70,2024-04-18,10.0
id19,9065СА70,2024-04-20,32.0
id19,9065СА70,2024-04-25,45.0
id19,9065СА70,2024-04-30,6.1
id20,4036ТА69,2024-04-06,3.0
id20,4036ТА69,2024-04-08,18.15
id20,4036ТА69,2024-04-12,19.41
id20,4036ТА69,2024-04-19,10.34
id20,4036ТА69,2024-04-25,32.0
id20,4036ТА69,2024-04-26,47.0
id20,4036ТА69,2024-04-30,8.1
id21,6909РВ70,2024-04-01,7.0
id21,6909РВ70,2024-04-13,3.15
id21,6909РВ70,2024-04-17,12.85
id21,6909РВ70,2024-04-12,0
id21,6909РВ70,2024-04-13,0
id21,6909РВ70,2024-04-16,0
id21,6909РВ70,2024-04-17,0
id21,6909РВ70,2024-04-18,0
id21,6909РВ70,2024-04-21,0
id21,6909РВ70,2024-04-24,0
id21,6909РВ70,2024-04-25,0
id21,6909РВ70,2024-04-26,0
id21,6909РВ70,2024-04-27,0
id22,0060РХ70,2024-04-01,31.25
id22,0060РХ70,2024-04-01,101.0
id22,0060РХ70,2024-04-03,102.0
id22,0060РХ70,2024-04-10,17.86
id22,0060РХ70,2024-04-18,7.0
id22,0060РХ70,2024-04-26,8.0
id22,0060РХ70,2024-04-28,55.56
id22,0060РХ70,2024-04-29,15.58
id22,0060РХ70,2024-04-30,11.75
id23,6333ТА69,2024-04-01,65.36
id23,6333ТА69,2024-04-11,49.0
id23,6333ТА69,2024-04-12,6.0
id23,6333ТА69,2024-04-15,5.0
id23,6333ТА69,2024-04-18,28.0
id23,6333ТА69,2024-04-19,139.25
id23,6333ТА69,2024-04-20,7.0
id23,6333ТА69,2024-04-23,54.0
id23,6333ТА69,2024-04-24,14.0
id23,6333ТА69,2024-04-25,22.0
id23,6333ТА69,2024-04-28,15.69
id23,6333ТА69,2024-04-30,46.0
id23,6333ТА69,2024-04-28,0
id23,6333ТА69,2024-04-30,0
id24,0690РХ70,2024-04-15,9.0
id24,0690РХ70,2024-04-22,3.0
id24,0690РХ70,2024-04-25,22.0
id24,0690РХ70,2024-04-27,33.0
id24,0690РХ70,2024-04-29,43.0
id24,0690РХ70,2024-04-27,0
id24,0690РХ70,2024-04-29,0
id24,0690РХ70
id24,0690РХ70
id24,0690РХ70
id24,0690РХ70
id25,6334ТА69,2024-04-01,30.53
id25,6334ТА69,2024-04-03,8.0
id25,6334ТА69,2024-04-04,19.41
id25,6334ТА69,2024-04-05,9.0
id25,6334ТА69,2024-04-08,164.0
id25,6334ТА69,2024-04-09,159.0
id25,6334ТА69,2024-04-11,0.0
id25,6334ТА69,2024-04-12,10.0
id25,6334ТА69,2024-04-14,38.0
id25,6334ТА69,2024-04-15,9.0
id25,6334ТА69,2024-04-18,0.0
id25,6334ТА69,2024-04-19,10.0
id25,6334ТА69,2024-04-21,20.0
id25,6334ТА69,2024-04-23,30.52
id25,6334ТА69,2024-04-27,12.54
id25,6334ТА69,2024-04-25,0
id25,6334ТА69,2024-04-27,0
id25,6334ТА69,2024-04-30,0
id26,6346ТА69,2024-04-01,41.15
id26,6346ТА69,2024-04-03,24.36
id26,6346ТА69,2024-04-06,15.58
id26,6346ТА69,2024-04-11,18.0
id26,6346ТА69,2024-04-14,30.0
id26,6346ТА69,2024-04-18,51.46
id26,6346ТА69,2024-04-20,85.8
id26,6346ТА69,2024-04-23,21.0
id26,6346ТА69,2024-04-26,13.4
id26,6346ТА69,2024-04-28,45.63
id26,6346ТА69,2024-04-30,15.62
id27,0355ТА69,2024-04-02,0
id27,0355ТА69,2024-04-10,0
id27,0355ТА69,2024-04-18,0
id27,0355ТА69,2024-04-23,0
id27,0355ТА69,2024-04-26,0
id28,0066РХ70,2024-04-01,400.0
id28,0066РХ70,2024-04-02,947.0
id28,0066РХ70,2024-04-03,279.0
id28,0066РХ70,2024-04-04,241.0
id28,0066РХ70,2024-04-05,367.0
id28,0066РХ70,2024-04-06,201.1
id28,0066РХ70,2024-04-07,351.16
id28,0066РХ70,2024-04-08,401.0
id28,0066РХ70,2024-04-09,365.12
id28,0066РХ70,2024-04-10,269.0
id28,0066РХ70,2024-04-11,453.0
id28,0066РХ70,2024-04-12,198.0
id28,0066РХ70,2024-04-13,204.62
id28,0066РХ70,2024-04-15,357.12
id28,0066РХ70,2024-04-16,412.02
id28,0066РХ70,2024-04-17,193.36
id28,0066РХ70,2024-04-18,254.96
id28,0066РХ70,2024-04-19,369.16
id28,0066РХ70,2024-04-20,296.0
id28,0066РХ70,2024-04-21,254.0
id28,0066РХ70,2024-04-22,184.37
id28,0066РХ70,2024-04-23,284.36
id28,0066РХ70,2024-04-24,155.0
id28,0066РХ70,2024-04-25,369.15
id28,0066РХ70,2024-04-26,261.0
id28,0066РХ70,2024-04-27,320.0
id28,0066РХ70,2024-04-28,386.0
id28,0066РХ70,2024-04-29,248.0
id28,0066РХ70,2024-04-30,294.0
id29,9534РХ70,2024-04-22,251.01
id29,9534РХ70,2024-04-23,512.12
id29,9534РХ70,2024-04-24,260.0
id30,4070РВ70,2024-04-01,0
id30,4070РВ70,2024-04-02,0
id30,4070РВ70,2024-04-03,0
id30,4070РВ70,2024-04-04,0
id30,4070РВ70,2024-04-10,0
id30,4070РВ70,2024-04-13,0
id30,4070РВ70,2024-04-18,0
id30,4070РВ70,2024-04-25,0
id30,4070РВ70,2024-04-28,0
id30,4070РВ70,2024-04-29,0
id30,4070РВ70,2024-04-30,0
id31,0675РХ70,2024-04-01,0
id31,0675РХ70,2024-04-04,0
id31,0675РХ70,2024-04-06,0
id31,0675РХ70,2024-04-08,0
id31,0675РХ70,2024-04-12,0
id31,0675РХ70,2024-04-19,0
id31,0675РХ70,2024-04-25,0
id31,0675РХ70,2024-04-26,0
id31,0675РХ70,2024-04-30,0
id32,4069РВ70,2024-04-02,104.3
id32,4069РВ70,2024-04-05,248.14
id32,4069РВ70,2024-04-07,8.0
id32,4069РВ70,2024-04-10,288.0
id32,4069РВ70,2024-04-14,2.0
id32,4069РВ70,2024-04-16,68.36
id32,4069РВ70,2024-04-20,230.2
id32,4069РВ70,2024-04-25,404.0
id32,4069РВ70,2024-04-26,355.0
id32,4069РВ70,2024-04-30,38.0
id33,3117РХ70,2024-04-07,29.36
id33,3117РХ70,2024-04-10,215.35
id33,3117РХ70,2024-04-14,85.69
id33,3117РХ70,2024-04-26,52.6
id34,0033РВ70,2024-04-02,5.0
id34,0033РВ70,2024-04-26,25.0
id34,0033РВ70,2024-04-27,41.0
id35,7070РВ70,2024-04-01,256.0
id35,7070РВ70,2024-04-11,49.0
id35,7070РВ70,2024-04-12,98.6
id35,7070РВ70,2024-04-15,5.0
id35,7070РВ70,2024-04-18,28.0
id35,7070РВ70,2024-04-19,202.0
id35,7070РВ70,2024-04-20,49.3
id35,7070РВ70,2024-04-23,54.0
id35,7070РВ70,2024-04-24,19.2
id35,7070РВ70,2024-04-25,22.0
id35,7070РВ70,2024-04-26,236.0
id35,7070РВ70,2024-04-27,26.0
id35,7070РВ70,2024-04-28,36.9
id35,7070РВ70,2024-04-30,46.0
id35,7070РВ70,2024-04-26,0
id35,7070РВ70,2024-04-27,0
id35,7070РВ70,2024-04-28,0
id35,7070РВ70,2024-04-30,0
id36,5095РУ70,2024-04-01,22.0
id36,5095РУ70,2024-04-02,51.0
id36,5095РУ70,2024-04-05,36.0
id36,5095РУ70,2024-04-07,10.0
id36,5095РУ70,2024-04-08,4.0
id36,5095РУ70,2024-04-09,17.0
id36,5095РУ70,2024-04-10,42.0
id36,5095РУ70,2024-04-12,41.0
id36,5095РУ70,2024-04-13,10.0
id36,5095РУ70,2024-04-14,6.0
id36,5095РУ70,2024-04-17,26.0
id36,5095РУ70,2024-04-19,1.0
id36,5095РУ70,2024-04-21,13.0
id36,5095РУ70,2024-04-25,17.0
id36,5095РУ70,2024-04-28,6.0
id37,0496РВ70,2024-04-02,14.0
id37,0496РВ70,2024-04-10,24.0
id37,0496РВ70,2024-04-18,16.0
id37,0496РВ70,2024-04-26,26.0
id37,0496РВ70,2024-04-27,38.0
id38,0316РВ70,2024-04-01,21.0
id38,0316РВ70,2024-04-02,9.0
id38,0316РВ70,2024-04-05,31.0
id38,0316РВ70,2024-04-07,10.0
id38,0316РВ70,2024-04-08,4.0
id38,0316РВ70,2024-04-09,15.0
id38,0316РВ70,2024-04-10,42.0
id38,0316РВ70,2024-04-12,41.0
id38,0316РВ70,2024-04-13,10.0
id38,0316РВ70,2024-04-14,6.0
id38,0316РВ70,2024-04-17,46.0
id38,0316РВ70,2024-04-19,28.0
id38,0316РВ70,2024-04-21,13.0
id38,0316РВ70,2024-04-25,17.0
id38,0316РВ70,2024-04-28,7.0
id39,0317РВ70,2024-04-02,56.16
id39,0317РВ70,2024-04-13,32.68
id39,0317РВ70,2024-04-15,63.34
id39,0317РВ70,2024-04-17,6.86
id39,0317РВ70,2024-04-18,86.96
id39,0317РВ70,2024-04-26,26.0
id39,0317РВ70,2024-04-27,38.0
id40,5507ТО69,2024-04-01,30.53
id40,5507ТО69,2024-04-03,8.0
id40,5507ТО69,2024-04-04,19.41
id40,5507ТО69,2024-04-05,9.8
id40,5507ТО69,2024-04-08,113.36
id40,5507ТО69,2024-04-09,98.6
id40,5507ТО69,2024-04-11,0.0
id40,5507ТО69,2024-04-12,10.0
id40,5507ТО69,2024-04-14,38.0
id40,5507ТО69,2024-04-15,9.0
id40,5507ТО69,2024-04-18,36.12
id40,5507ТО69,2024-04-19,10.0
id40,5507ТО69,2024-04-21,20.0
id40,5507ТО69,2024-04-23,30.52
id40,5507ТО69,2024-04-27,12.54
id40,5507ТО69,2024-04-25,0
id40,5507ТО69,2024-04-27,0
id41,5541ТО69,2024-04-01,30.53
id41,5541ТО69,2024-04-03,28.14
id41,5541ТО69,2024-04-04,19.41
id41,5541ТО69,2024-04-05,9.07
id41,5541ТО69,2024-04-09,98.3
id41,5541ТО69,2024-04-11,36.3
id41,5541ТО69,2024-04-12,10.0
id41,5541ТО69,2024-04-14,38.0
id41,5541ТО69,2024-04-15,16.11
id41,5541ТО69,2024-04-19,16.3
id41,5541ТО69,2024-04-21,20.0
id41,5541ТО69,2024-04-23,30.52
id41,5541ТО69,2024-04-25,68.07
id41,5541ТО69,2024-04-27,58.3
id41,5541ТО69,2024-04-30,29.95
id41,5541ТО69,2024-04-25,0
id41,5541ТО69,2024-04-27,0
id41,5541ТО69,2024-04-30,0
id42,С770РА69,2024-04-04,71.0
id42,С770РА69,2024-04-06,202.0
id42,С770РА69,2024-04-07,267.0
id42,С770РА69,2024-04-08,362.0
id42,С770РА69,2024-04-09,279.0
id42,С770РА69,2024-04-10,79.0
id42,С770РА69,2024-04-12,15.0
id42,С770РА69,2024-04-19,5.98
id42,С770РА69,2024-04-26,60.0
id42,С770РА69,2024-04-28,705.0
id42,С770РА69,2024-04-30,789.0
id42,С770РА69,2024-04-28,0
id42,С770РА69,2024-04-30,0
id43,7350ОН57,2024-04-02,80.6
id43,7350ОН57,2024-04-10,92.4
id43,7350ОН57,2024-04-18,145.0
id43,7350ОН57,2024-04-26,26.0
id43,7350ОН57,2024-04-27,38.0
id44,Б/Н,2024-04-05,0
id44,Б/Н,2024-04-09,0
id44,Б/Н,2024-04-11,0
id44,Б/Н,2024-04-12,0
id44,Б/Н,2024-04-13,0
id44,Б/Н,2024-04-15,0
id44,Б/Н,2024-04-17,0
id44,Б/Н,2024-04-18,0
id44,Б/Н,2024-04-19,0
id44,Б/Н,2024-04-20,0
id44,Б/Н,2024-04-23,0
id44,Б/Н,2024-04-24,0
id44,Б/Н,2024-04-25,0
id44,Б/Н,2024-04-26,0
id44,Б/Н,2024-04-29,0
id45,6060СВ70,2024-04-04,56.0
id45,6060СВ70,2024-04-07,1.0
id45,6060СВ70,2024-04-17,4.0
id45,6060СВ70,2024-04-28,7.0
id46,Б/Н,2024-04-01,30.53
id46,Б/Н,2024-04-03,42.69
id46,Б/Н,2024-04-04,26.3
id46,Б/Н,2024-04-05,9.07
id46,Б/Н,2024-04-08,126.1
id46,Б/Н,2024-04-10,98.3
id46,Б/Н,2024-04-11,36.3
id46,Б/Н,2024-04-12,10.0
id46,Б/Н,2024-04-14,38.09
id46,Б/Н,2024-04-15,9.0
id46,Б/Н,2024-04-18,125.41
id46,Б/Н,2024-04-19,29.52
id46,Б/Н,2024-04-21,37.0
id46,Б/Н,2024-04-22,203.85
id46,Б/Н,2024-04-23,30.52
id46,Б/Н,2024-04-25,68.07
id46,Б/Н,2024-04-27,58.3
id46,Б/Н,2024-04-30,29.95
id47,6710СА70,2024-04-04,56.0
id47,6710СА70,2024-04-07,14.04
id47,6710СА70,2024-04-10,21.56
id47,6710СА70,2024-04-15,13.45
id47,6710СА70,2024-04-17,4.0
id47,6710СА70,2024-04-28,7.0
id47,6710СА70,2024-04-30,18.95
id48,6700СА70,2024-04-01,8.16
id48,6700СА70,2024-04-10,21.56
id48,6700СА70,2024-04-15,15.63
id48,6700СА70,2024-04-17,36.1
id48,6700СА70,2024-04-28,27.6
id48,6700СА70,2024-04-30,18.95
id49,6719СА70,2024-04-06,18.0
id49,6719СА70,2024-04-11,18.0
id49,6719СА70,2024-04-14,30.0
id49,6719СА70,2024-04-23,21.0
id50,6701СА70,2024-04-02,17.0
id50,6701СА70,2024-04-26,40.0
id50,6701СА70,2024-04-27,41.0
id51,Х331ТА799,2024-04-01,256.0
id51,Х331ТА799,2024-04-03,65.21
id51,Х331ТА799,2024-04-05,236.63
id51,Х331ТА799,2024-04-09,284.12
id51,Х331ТА799,2024-04-11,103.13
id51,Х331ТА799,2024-04-12,98.6
id51,Х331ТА799,2024-04-13,48.23
id51,Х331ТА799,2024-04-15,68.91
id51,Х331ТА799,2024-04-17,82.3
id51,Х331ТА799,2024-04-18,28.0
id51,Х331ТА799,2024-04-19,202.0
id51,Х331ТА799,2024-04-20,48.3
id51,Х331ТА799,2024-04-21,48.0
id51,Х331ТА799,2024-04-23,54.0
id51,Х331ТА799,2024-04-24,42.35
id51,Х331ТА799,2024-04-25,46.12
id51,Х331ТА799,2024-04-26,236.0
id51,Х331ТА799,2024-04-27,58.9
id51,Х331ТА799,2024-04-28,36.9
id51,Х331ТА799,2024-04-29,24.3
id51,Х331ТА799,2024-04-30,46.0
id52,Т906НТ170,2024-04-01,429.64
id52,Т906НТ170,2024-04-02,325.0
id52,Т906НТ170,2024-04-03,279.0
id52,Т906НТ170,2024-04-04,241.0
id52,Т906НТ170,2024-04-05,367.0
id52,Т906НТ170,2024-04-06,201.1
id52,Т906НТ170,2024-04-07,351.16
id52,Т906НТ170,2024-04-08,401.0
id52,Т906НТ170,2024-04-09,365.12
id52,Т906НТ170,2024-04-10,269.0
id52,Т906НТ170,2024-04-11,453.0
id52,Т906НТ170,2024-04-12,234.64
id52,Т906НТ170,2024-04-13,204.62
id52,Т906НТ170,2024-04-15,357.12
id52,Т906НТ170,2024-04-16,412.02
id52,Т906НТ170,2024-04-17,298.36
id52,Т906НТ170,2024-04-18,254.96
id52,Т906НТ170,2024-04-19,369.16
id52,Т906НТ170,2024-04-20,296.0
id52,Т906НТ170,2024-04-21,254.0
id52,Т906НТ170,2024-04-22,210.47
id52,Т906НТ170,2024-04-23,284.36
id52,Т906НТ170,2024-04-24,255.12
id52,Т906НТ170,2024-04-25,369.15
id52,Т906НТ170,2024-04-26,261.0
id52,Т906НТ170,2024-04-27,320.0
id52,Т906НТ170,2024-04-28,386.0
id52,Т906НТ170,2024-04-29,248.0
id52,Т906НТ170,2024-04-30,294.0
id53,Х064СУ170,2024-04-05,0
id53,Х064СУ170,2024-04-06,0
id54,В135ОО170,2024-04-07,8.0
id54,В135ОО170,2024-04-10,134.0
id54,В135ОО170,2024-04-14,21.36
id54,В135ОО170,2024-04-25,404.0
id54,В135ОО170,2024-04-26,355.0
id54,В135ОО170,2024-04-30,38.0
id55,Е015НН190,2024-04-06,15.53
id55,Е015НН190,2024-04-11,12.02
id55,Е015НН190,2024-04-14,21.45
id55,Е015НН190,2024-04-23,21.65
id56,К449ОК190,2024-04-04,77.0
id56,К449ОК190,2024-04-05,681.31
id56,К449ОК190,2024-04-06,202.0
id56,К449ОК190,2024-04-07,275.0
id56,К449ОК190,2024-04-08,384.0
id56,К449ОК190,2024-04-09,279.0
id56,К449ОК190,2024-04-10,79.0
id56,К449ОК190,2024-04-12,15.0
id56,К449ОК190,2019-04-15,579.13
id56,К449ОК190,2024-04-18,694.0
id56,К449ОК190,2024-04-19,10.4
id56,К449ОК190,2024-04-20,176.0
id56,К449ОК190,2024-04-23,236.16
id56,К449ОК190,2024-04-26,60.0
id56,К449ОК190,2024-04-28,789.0
id56,К449ОК190,2024-04-30,800.0
id56,К449ОК190,2024-04-29,0
id56,К449ОК190,2024-04-30,0
id57,А593АС761,2024-04-04,75.07
id57,А593АС761,2024-04-06,202.0
id57,А593АС761,2024-04-07,275.0
id57,А593АС761,2024-04-08,384.0
id57,А593АС761,2024-04-09,279.0
id57,А593АС761,2024-04-10,79.0
id57,А593АС761,2024-04-12,15.0
id57,А593АС761,2024-04-19,369.12
id57,А593АС761,2024-04-24,248.36
id57,А593АС761,2024-04-25,385.36
id57,А593АС761,2024-04-26,60.0
id57,А593АС761,2024-04-28,730.64
id57,А593АС761,2024-04-30,400.45
id58,0905КН39,2024-04-01,8.16
id58,0905КН39,2024-04-03,45.67
id58,0905КН39,2024-04-08,21.36
id58,0905КН39,2024-04-10,21.56
id58,0905КН39,2024-04-15,15.63
id58,0905КН39,2024-04-17,35.1
id58,0905КН39,2024-04-28,27.6
id58,0905КН39,2024-04-30,18.92
id59,Н976СА39,2024-04-04,3.8
id59,Н976СА39,2024-04-10,10.2
id59,Н976СА39,2024-04-11,45.0
id59,Н976СА39,2024-04-16,18.8
id59,Н976СА39,2024-04-18,2.2
id59,Н976СА39,2024-04-25,1.0
id60,0914КН39,2024-04-01,21.0
id60,0914КН39,2024-04-02,9.0
id60,0914КН39,2024-04-05,2.0
id60,0914КН39,2024-04-07,10.0
id60,0914КН39,2024-04-08,4.0
id60,0914КН39,2024-04-09,15.0
id60,0914КН39,2024-04-10,12.02
id60,0914КН39,2024-04-12,35.13
id60,0914КН39,2024-04-13,10.0
id60,0914КН39,2024-04-14,6.0
id60,0914КН39,2024-04-17,46.0
id60,0914КН39,2024-04-19,1.0
id60,0914КН39,2024-04-21,13.85
id60,0914КН39,2024-04-25,13.0
id60,0914КН39,2024-04-28,6.0
id61,0900КН39,2024-04-04,0.35
id61,0900КН39,2024-04-10,27.55
id61,0900КН39,2024-04-11,40.25
id61,0900КН39,2024-04-18,2.2
id61,0900КН39,2024-04-25,1.0
id62,0910КН39,2024-04-12,21.0
id62,0910КН39,2024-04-19,14.6
id62,0910КН39,2024-04-24,5.0
id63,0915КН39,2024-04-08,10.21
id63,0915КН39,2024-04-12,11.74
id63,0915КН39,2024-04-19,4.0
id63,0915КН39,2024-04-24,1.0
id64,М606РН39,2024-04-02,6.0
id64,М606РН39,2024-04-16,3.0
id64,М606РН39,2024-04-29,172.0
id65,0904КН39,2024-04-01,36.0
id65,0904КН39,2024-04-03,29.0
id65,0904КН39,2024-04-08,30.0
id65,0904КН39,2024-04-10,4.0
id65,0904КН39,2024-04-11,15.0
id65,0904КН39,2024-04-15,18.0
id65,0904КН39,2024-04-16,25.0
id65,0904КН39,2024-04-17,17.0
id65,0904КН39,2024-04-18,137.0
id65,0904КН39,2024-04-19,11.0
id65,0904КН39,2024-04-22,31.0
id65,0904КН39,2024-04-24,10.0
id66,0907КН39,2024-04-01,0.09
id66,0907КН39,2024-04-03,29.0
id66,0907КН39,2024-04-10,4.0
id66,0907КН39,2024-04-11,15.0
id66,0907КН39,2024-04-13,21.96
id66,0907КН39,2024-04-15,18.0
id66,0907КН39,2024-04-16,25.0
id66,0907КН39,2024-04-17,17.0
id66,0907КН39,2024-04-19,17.45
id66,0907КН39,2024-04-22,31.0
id66,0907КН39,2024-04-24,10.0
id67,7041КН39,2024-04-19,3.45
id67,7041КН39,2024-04-22,10.23
id68,7503КН39,2024-04-11,15.0
id68,7503КН39,2024-04-13,21.46
id68,7503КН39,2024-04-15,18.0
id68,7503КН39,2024-04-19,3.69
id68,7503КН39,2024-04-24,10.0
id68,7503КН39,2024-04-30,1.67
id68,7503КН39,2024-04-16,0
id68,7503КН39,2024-04-17,0
id68,7503КН39,2024-04-19,0
id68,7503КН39,2024-04-22,0
id68,7503КН39,2024-04-24,0
id68,7503КН39,2024-04-26,0
id68,7503КН39,2024-04-29,0
id69,7500КН39,2024-04-11,15.0
id69,7500КН39,2024-04-15,5.5
id69,7500КН39,2024-04-10,0
id69,7500КН39,2024-04-11,0
id69,7500КН39,2024-04-13,0
id69,7500КН39,2024-04-15,0
id69,7500КН39,2024-04-16,0
id69,7500КН39,2024-04-17,0
id69,7500КН39,2024-04-19,0
id69,7500КН39,2024-04-22,0
id69,7500КН39,2024-04-24,0
